Start Time:  04-08-2025 15:54:11          Time Completed:  04-08-2025 16:48:22      Elapsed Time:  00:54:10
Sample ID:     

Experiment:    C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.exp
Data File:     C:\IDEASVSM\LS_QC\F1.txt
Plot File:     C:\IDEASVSM\LS_QC\F1.oc2
VSM Exp File:  C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.stp
VSM Data File: C:\IDEASVSM\LS_QC\F1.dat

***DATA***

Field(G)	 Moment(emu)	
-14000 	-0.0357296 	
-13000 	-0.0356754 	
-12000 	-0.0356339 	
-11000 	-0.0355829 	
-10000 	-0.0354634 	
-9000 	-0.035404 	
-7999.99 	-0.0353187 	
-7000 	-0.0351912 	
-6000.01 	-0.0349913 	
-4999.99 	-0.0347913 	
-4000 	-0.0344322 	
-2999.81 	-0.0338168 	
-1999.99 	-0.0326859 	
-1000.01 	-0.0295915 	
-949.999 	-0.0292496 	
-899.998 	-0.028867 	
-849.997 	-0.0284862 	
-800.001 	-0.0280987 	
-749.995 	-0.0276302 	
-700.001 	-0.027111 	
-649.998 	-0.0265214 	
-599.982 	-0.0258566 	
-549.995 	-0.0251007 	
-499.997 	-0.0242565 	
-449.994 	-0.0232822 	
-399.997 	-0.0221574 	
-349.996 	-0.0208435 	
-300.001 	-0.0193598 	
-249.997 	-0.0176168 	
-199.995 	-0.0155385 	
-189.996 	-0.015039 	
-179.998 	-0.0145489 	
-170.006 	-0.0140461 	
-160.001 	-0.0135449 	
-149.992 	-0.0130395 	
-140.003 	-0.0125209 	
-130.004 	-0.0119555 	
-120 	-0.0113632 	
-109.998 	-0.0107609 	
-100.009 	-0.0101342 	
-90.0049 	-0.00949934 	
-79.9948 	-0.00881988 	
-70.001 	-0.00813459 	
-59.996 	-0.00744088 	
-50.0033 	-0.00673698 	
-40.0047 	-0.00602901 	
-30.0039 	-0.00532243 	
-20.0008 	-0.00459632 	
-18.0002 	-0.00438238 	
-16.003 	-0.0041543 	
-13.9922 	-0.00399938 	
-12.0091 	-0.00384556 	
-9.99811 	-0.00368963 	
-8.00372 	-0.00352982 	
-6.00804 	-0.0033655 	
-4.00049 	-0.00318627 	
-2.0023 	-0.00296805 	
 0.00200355 	-0.00262774 	
 1.99647 	-0.00214774 	
 4.00199 	-0.00164878 	
 6.00392 	-0.00123988 	
 8.00564 	-0.000876385 	
 10.0008 	-0.000430171 	
 12.0027 	 0.000234648 	
 14.0009 	 0.000444406 	
 15.9968 	 0.000769442 	
 17.9858 	 0.000983324 	
 20.0055 	 0.0011517 	
 30.0041 	 0.0017067 	
 39.9958 	 0.00252882 	
 50.0005 	 0.00323083 	
 60.0022 	 0.00385443 	
 69.9946 	 0.00449156 	
 80.0039 	 0.00520983 	
 90.004 	 0.00579293 	
 100.006 	 0.0064097 	
 110.001 	 0.00704475 	
 120.013 	 0.00769138 	
 130.004 	 0.00836015 	
 139.998 	 0.00903887 	
 149.995 	 0.00966647 	
 160.007 	 0.0102846 	
 170.003 	 0.0109072 	
 180.003 	 0.0114769 	
 190 	 0.0120577 	
 199.999 	 0.0127717 	
 249.997 	 0.0150677 	
 299.992 	 0.0172279 	
 350.008 	 0.0191049 	
 399.994 	 0.0206824 	
 450.001 	 0.0220219 	
 499.997 	 0.0231281 	
 549.993 	 0.0240625 	
 599.994 	 0.024956 	
 650 	 0.0256553 	
 699.994 	 0.0263032 	
 749.996 	 0.0269045 	
 800 	 0.0274059 	
 850.001 	 0.027859 	
 900.002 	 0.0282435 	
 950.003 	 0.0285805 	
 1000 	 0.0289162 	
 2000.01 	 0.032129 	
 3000.01 	 0.0333666 	
 4000.01 	 0.0340014 	
 5000.02 	 0.034378 	
 6000.02 	 0.0345987 	
 7000 	 0.0348224 	
 8000 	 0.0350134 	
 9000 	 0.0352819 	
 10000 	 0.035384 	
 11000 	 0.0354229 	
 12000 	 0.0354691 	
 13000 	 0.0355409 	
 14000 	 0.0355935 	
 15000 	 0.0356473 	
 16000 	 0.0356773 	
 17000 	 0.0357137 	
 18000 	 0.0357754 	
 19000 	 0.0358649 	

	
	
