Start Time:  04-08-2025 17:47:49          Time Completed:  04-08-2025 18:38:40      Elapsed Time:  00:50:50
Sample ID:     

Experiment:    C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.exp
Data File:     C:\IDEASVSM\LS_QC\F3.txt
Plot File:     C:\IDEASVSM\LS_QC\F3.oc2
VSM Exp File:  C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.stp
VSM Data File: C:\IDEASVSM\LS_QC\F3.dat

***DATA***

Field(G)	 Moment(emu)	
-40 	-0.00162164 	
-29.9977 	-0.00142391 	
-19.9987 	-0.00126088 	
-17.9909 	-0.00121801 	
-16.0068 	-0.00117842 	
-13.996 	-0.00113927 	
-11.9956 	-0.00109868 	
-10.0041 	-0.00105754 	
-8.00503 	-0.00101218 	
-6.00318 	-0.000959662 	
-4.00615 	-0.000889408 	
-1.99014 	-0.000767851 	
 0.00000944952 	-0.00014162 	
 1.99697 	 0.000704982 	
 3.99515 	 0.000838872 	
 5.99269 	 0.000908407 	
 8.00433 	 0.000956744 	
 9.99736 	 0.00099778 	
 12.0012 	 0.00103347 	
 14 	 0.00106626 	
 16.0105 	 0.00109769 	
 18.0034 	 0.00112809 	
 19.9992 	 0.00115823 	
 30.0099 	 0.0013013 	
 39.9995 	 0.00144521 	
 50.0006 	 0.00159007 	
 59.9898 	 0.00173703 	
 69.9997 	 0.00188673 	
 80.0027 	 0.00204009 	
 90.0014 	 0.00219682 	
 99.9968 	 0.0023555 	
 110.003 	 0.00251751 	
 120.001 	 0.00268223 	
 130.004 	 0.0028475 	
 140 	 0.00301413 	
 150.007 	 0.00318355 	
 160.001 	 0.00335318 	
 170 	 0.00352396 	
 180.004 	 0.00369354 	
 190.002 	 0.00386571 	
 200.001 	 0.00403648 	
 249.995 	 0.00490551 	
 300.003 	 0.00572101 	
 350 	 0.0065172 	
 400.013 	 0.00727518 	
 450.001 	 0.00797668 	
 500.002 	 0.00861776 	
 550.004 	 0.0092009 	
 600.013 	 0.00973024 	
 650.003 	 0.0101921 	
 700.002 	 0.010593 	
 750.011 	 0.0109354 	
 800 	 0.0112318 	
 850.002 	 0.0114847 	
 899.997 	 0.0116984 	
 949.996 	 0.01188 	
 1000 	 0.0120409 	
 2000.01 	 0.0134377 	
 3000 	 0.0138767 	
 4000.02 	 0.0140724 	
 5000.03 	 0.0141808 	
 6000.01 	 0.0142117 	
 7000.01 	 0.0142297 	
 8000.02 	 0.0142348 	
 9000.01 	 0.0142262 	
 10000 	 0.0142061 	
 11000 	 0.0141775 	
 12000 	 0.0141408 	
 13000 	 0.0141106 	
 14000 	 0.0140619 	
 15000 	 0.0140502 	
 16000 	 0.0140045 	
 17000 	 0.0139295 	
 18000 	 0.0138584 	
 19000 	 0.0138035 	

	
	
