Start Time:  04-08-2025 11:35:07          Time Completed:  04-08-2025 12:27:05      Elapsed Time:  00:51:57
Sample ID:     

Experiment:    C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.exp
Data File:     C:\IDEASVSM\LS_QC\C2.txt
Plot File:     C:\IDEASVSM\LS_QC\C2.oc2
VSM Exp File:  C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.stp
VSM Data File: C:\IDEASVSM\LS_QC\C2.dat

***DATA***

Field(G)	 Moment(emu)	
-18000 	-0.0343768 	
-17000 	-0.0343162 	
-16000 	-0.0343914 	
-15000 	-0.0344119 	
-14000 	-0.0344552 	
-13000 	-0.0345009 	
-12000 	-0.0344739 	
-11000 	-0.0344422 	
-10000 	-0.0343829 	
-9000 	-0.0343229 	
-8000.01 	-0.0342202 	
-7000 	-0.0341225 	
-5999.99 	-0.0339462 	
-5000.01 	-0.0337388 	
-4000 	-0.0333465 	
-2999.75 	-0.0327148 	
-1999.99 	-0.0315696 	
-999.991 	-0.0288254 	
-949.997 	-0.0285536 	
-899.994 	-0.028271 	
-850.001 	-0.0279557 	
-800.003 	-0.0275914 	
-750 	-0.0272035 	
-700.002 	-0.0267642 	
-649.996 	-0.0262809 	
-600 	-0.0257327 	
-549.999 	-0.0251035 	
-499.996 	-0.0243737 	
-450.003 	-0.0235369 	
-399.988 	-0.0225465 	
-349.97 	-0.0213441 	
-300 	-0.0198867 	
-250.002 	-0.0180595 	
-199.998 	-0.0157518 	
-189.997 	-0.0150341 	
-179.999 	-0.0143698 	
-169.99 	-0.01367 	
-159.988 	-0.0129475 	
-150.003 	-0.0122313 	
-140 	-0.0114704 	
-129.999 	-0.0107395 	
-119.999 	-0.0100166 	
-110.006 	-0.00931396 	
-99.9966 	-0.00862739 	
-90.001 	-0.00795667 	
-80.0017 	-0.00732523 	
-69.9977 	-0.00671572 	
-60.0001 	-0.00613462 	
-50.0015 	-0.00558291 	
-40.0039 	-0.00506151 	
-29.9931 	-0.00456704 	
-20.005 	-0.00395389 	
-17.999 	-0.00385254 	
-15.9952 	-0.00374846 	
-14.0059 	-0.00364325 	
-11.9987 	-0.00353681 	
-10.001 	-0.00342216 	
-7.99886 	-0.00329631 	
-6.00225 	-0.00314483 	
-3.99333 	-0.00293053 	
-1.9932 	-0.00252488 	
 0.010585 	-0.00107066 	
 2.00841 	 0.000619318 	
 3.99486 	 0.001667 	
 6.00994 	 0.00232316 	
 7.99618 	 0.0026831 	
 10.0022 	 0.00289977 	
 12.002 	 0.00305253 	
 14.003 	 0.0031667 	
 16.0035 	 0.00326431 	
 17.9999 	 0.00335255 	
 19.9913 	 0.00343303 	
 29.9988 	 0.00377499 	
 39.9977 	 0.00411655 	
 50.0074 	 0.00446511 	
 60.0134 	 0.00485222 	
 70.0069 	 0.00521133 	
 80.0039 	 0.00560433 	
 90.0006 	 0.00602698 	
 100.001 	 0.00648316 	
 110.008 	 0.00697602 	
 120.004 	 0.00750685 	
 130 	 0.00807676 	
 139.997 	 0.0086881 	
 150.007 	 0.00933741 	
 160.001 	 0.0100142 	
 170.004 	 0.0107129 	
 180.009 	 0.0114214 	
 190.002 	 0.0121221 	
 200.005 	 0.0128124 	
 250.005 	 0.0157119 	
 299.996 	 0.0180732 	
 349.997 	 0.0199163 	
 399.994 	 0.0213989 	
 449.994 	 0.0225937 	
 499.999 	 0.0235753 	
 550.011 	 0.0244121 	
 600.006 	 0.025145 	
 650.005 	 0.0257525 	
 700.003 	 0.0262795 	
 750.002 	 0.0267475 	
 800.003 	 0.0272021 	
 849.998 	 0.0275886 	
 899.991 	 0.0279307 	
 950.008 	 0.0282421 	
 999.998 	 0.0284945 	
 2000.02 	 0.0314651 	
 3000.02 	 0.0326446 	
 4000.03 	 0.0332896 	
 5000.03 	 0.0337378 	
 6000.03 	 0.0338937 	
 7000.01 	 0.0341033 	
 8000.01 	 0.0341921 	
 9000 	 0.0342804 	
 10000 	 0.0343312 	
 11000 	 0.0343484 	
 12000 	 0.0344145 	
 13000 	 0.0344423 	
 14000 	 0.0344464 	
 15000 	 0.0344532 	
 16000 	 0.0343156 	
 17000 	 0.034237 	
 18000 	 0.0342458 	
 19000 	 0.0341122 	

	
	
