Start Time:  04-08-2025 16:52:39          Time Completed:  04-08-2025 17:42:30      Elapsed Time:  00:49:50
Sample ID:     

Experiment:    C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.exp
Data File:     C:\IDEASVSM\LS_QC\F2.txt
Plot File:     C:\IDEASVSM\LS_QC\F2.oc2
VSM Exp File:  C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.stp
VSM Data File: C:\IDEASVSM\LS_QC\F2.dat

***DATA***

Field(G)	 Moment(emu)	
 2.00523 	 0.00151158 	
-0.00967016 	 0.00138202 	
-2.01076 	 0.00120608 	
-4.00623 	 0.0010405 	
-6.00017 	 0.000869166 	
-8.00074 	 0.000692991 	
-10.0012 	 0.000503431 	
-12.0058 	 0.000190907 	
-14.0075 	 0.0000439087 	
-15.999 	-0.000143607 	
-17.9956 	-0.000278807 	
-20.005 	-0.000414141 	
-29.9983 	-0.000928139 	
-39.9998 	-0.00135887 	
-50 	-0.00184464 	
-60.0038 	-0.00237801 	
-69.9967 	-0.00294695 	
-80.0044 	-0.0035389 	
-90.0033 	-0.00413558 	
-100.005 	-0.00475692 	
-109.999 	-0.00526193 	
-120.004 	-0.00577522 	
-130.006 	-0.00629372 	
-140.001 	-0.00679717 	
-149.994 	-0.00723534 	
-159.998 	-0.00764506 	
-169.999 	-0.00802999 	
-180 	-0.0083947 	
-190.002 	-0.00873302 	
-200.001 	-0.009058 	
-249.997 	-0.0104548 	
-300.004 	-0.0116425 	
-349.997 	-0.0126838 	
-400.004 	-0.0134673 	
-450.008 	-0.0141255 	
-500.002 	-0.014687 	
-550.01 	-0.0151615 	
-599.997 	-0.0155723 	
-649.994 	-0.01594 	
-699.996 	-0.0162603 	
-750.009 	-0.0165526 	
-800.004 	-0.0168092 	
-850.001 	-0.0170398 	
-900.004 	-0.0172603 	
-950.008 	-0.0174614 	
-1000.01 	-0.0176466 	
-2000 	-0.0195871 	
-3000.02 	-0.0204209 	
-4000.02 	-0.0208973 	
-5000 	-0.0211575 	
-5999.99 	-0.0213099 	
-7000.02 	-0.0214211 	
-7999.99 	-0.0215187 	
-9000.03 	-0.0216074 	
-10000 	-0.0216112 	
-11000 	-0.0216643 	
-12000 	-0.0216596 	
-13000 	-0.0216991 	
-14000 	-0.0216762 	
-15000 	-0.021682 	
-16000 	-0.0216552 	
-17000 	-0.021625 	
-18000 	-0.0216401 	
-19000 	-0.0216604 	
-18000 	-0.0216561 	
-17000 	-0.0216388 	
-16000 	-0.0216436 	
-15000 	-0.0216725 	
-14000 	-0.0217013 	
-13000 	-0.0217125 	
-12000 	-0.0217283 	
-11000 	-0.0217162 	
-10000 	-0.0217005 	
-8999.99 	-0.0216599 	
-8000 	-0.0216459 	
-7000 	-0.0215814 	
-6000.01 	-0.0214978 	
-4999.98 	-0.0213838 	
-3999.98 	-0.0211493 	
-3000.01 	-0.0207645 	
-1999.99 	-0.0200196 	
-999.999 	-0.0182267 	
-949.998 	-0.0180389 	
-900 	-0.017848 	
-850.006 	-0.017645 	
-799.999 	-0.0174134 	
-750.005 	-0.0171693 	
-699.997 	-0.0168938 	
-649.993 	-0.016577 	
-599.997 	-0.0162247 	
-550.001 	-0.0158428 	
-499.989 	-0.0153982 	
-449.999 	-0.0148638 	
-400 	-0.0142479 	
-349.998 	-0.0134465 	
-299.988 	-0.0126082 	
-249.998 	-0.0115888 	
-199.997 	-0.0103337 	
-190.003 	-0.0100321 	
-179.998 	-0.00973129 	
-170.001 	-0.00942387 	
-160.006 	-0.00910789 	
-149.999 	-0.0087749 	
-139.999 	-0.00842749 	
-130.003 	-0.00806518 	
-120.001 	-0.00768615 	
-109.998 	-0.00728195 	
-99.9988 	-0.00685041 	
-90.0023 	-0.00640365 	
-79.9991 	-0.00593736 	
-69.999 	-0.00544526 	
-60.0042 	-0.00492582 	
-49.9896 	-0.0043836 	
-40.0078 	-0.00376405 	
-30.0047 	-0.0032267 	
-19.9948 	-0.00265902 	
-17.9953 	-0.00250424 	
-15.9997 	-0.00237054 	
-14.0003 	-0.00224769 	
-11.9959 	-0.00212969 	
-10.0015 	-0.0020163 	
-7.99329 	-0.0019038 	
-6.00741 	-0.00179356 	
-4.01279 	-0.0016817 	
-2.00481 	-0.00156513 	
 0.00647056 	-0.00142551 	
 2.0075 	-0.00123452 	
 4.00616 	-0.00102375 	
 6.00085 	-0.000803094 	
 8.00214 	-0.000296474 	
 9.99812 	-0.000116222 	
 12 	 0.0000604337 	
 13.9966 	 0.000226201 	
 16.002 	 0.000391482 	
 18.0017 	 0.000644793 	
 20.0001 	 0.000775824 	
 30.0053 	 0.00123051 	
 40.002 	 0.00176699 	
 50.0072 	 0.00231649 	
 60.0015 	 0.00289381 	
 70.0062 	 0.00347244 	
 80.0076 	 0.00404425 	
 90.0094 	 0.00466228 	
 99.9918 	 0.00530441 	
 110.004 	 0.00575966 	
 119.992 	 0.0062315 	
 130.005 	 0.00668216 	
 140.003 	 0.0071089 	
 150.002 	 0.00751142 	
 160 	 0.00789251 	
 170.007 	 0.00825513 	
 180 	 0.00859424 	
 190 	 0.00891422 	
 200.005 	 0.00924148 	
 250.001 	 0.0105811 	
 300.004 	 0.0117087 	
 349.999 	 0.0127765 	
 400.012 	 0.0135322 	
 450.006 	 0.0141885 	
 500.008 	 0.0147412 	
 550.007 	 0.0152156 	
 599.998 	 0.0156382 	
 650.008 	 0.015998 	
 700 	 0.0163134 	
 749.995 	 0.0165932 	
 800.015 	 0.0168679 	
 849.999 	 0.0171395 	
 900.012 	 0.0173497 	
 949.994 	 0.0175305 	
 1000.01 	 0.0176974 	
 2000.01 	 0.0195653 	
 3000.03 	 0.0204067 	
 4000.01 	 0.0208457 	
 5000.02 	 0.0211543 	
 6000.03 	 0.0213105 	
 7000.01 	 0.0214168 	
 8000 	 0.0215016 	
 9000.01 	 0.0215585 	
 9999.99 	 0.0216462 	
 11000 	 0.0216506 	
 12000 	 0.0216864 	
 13000 	 0.0216751 	
 14000 	 0.021647 	
 15000 	 0.0216429 	
 16000 	 0.0216232 	
 17000 	 0.0216068 	
 18000 	 0.0215845 	
 19000 	 0.0216011 	

	
	
