Start Time:  04-08-2025 10:26:51          Time Completed:  04-08-2025 11:15:36      Elapsed Time:  00:48:44
Sample ID:     

Experiment:    C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.exp
Data File:     C:\IDEASVSM\LS_QC\C1.txt
Plot File:     C:\IDEASVSM\LS_QC\C1.oc2
VSM Exp File:  C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.stp
VSM Data File: C:\IDEASVSM\LS_QC\C1.dat

***DATA***

Field(G)	 Moment(emu)	
-6000.01 	-0.037415 	
-7000.04 	-0.0370723 	
-8000 	-0.0370221 	
-9000 	-0.0370914 	
-10000 	-0.0370736 	
-11000 	-0.0372412 	
-12000 	-0.03709 	
-13000 	-0.0370665 	
-14000 	-0.0370608 	
-15000 	-0.0370472 	
-16000 	-0.0370337 	
-17000 	-0.0370436 	
-18000 	-0.0373032 	
-19000 	-0.0376805 	
-18000 	-0.0374562 	
-17000 	-0.0372272 	
-16000 	-0.0371831 	
-15000 	-0.0371003 	
-14000 	-0.0370662 	
-13000 	-0.0369952 	
-12000 	-0.0370332 	
-11000 	-0.037366 	
-9999.99 	-0.0373271 	
-9000.01 	-0.0373772 	
-7999.99 	-0.0373297 	
-6999.99 	-0.0374574 	
-5999.98 	-0.0373893 	
-4999.98 	-0.0372478 	
-3999.98 	-0.0369473 	
-2999.84 	-0.0363729 	
-2000 	-0.0354447 	
-999.992 	-0.0322321 	
-949.999 	-0.0319162 	
-900 	-0.0315436 	
-849.996 	-0.0311671 	
-799.999 	-0.030737 	
-749.992 	-0.0302677 	
-699.998 	-0.0297491 	
-650.001 	-0.029155 	
-599.995 	-0.0285297 	
-549.998 	-0.0278006 	
-499.999 	-0.0269695 	
-450 	-0.0260332 	
-399.993 	-0.0249787 	
-349.985 	-0.0237672 	
-300.001 	-0.0223973 	
-250.001 	-0.0208009 	
-199.999 	-0.0189474 	
-190 	-0.0184909 	
-180.006 	-0.0180332 	
-170.006 	-0.0175963 	
-159.993 	-0.0171469 	
-149.995 	-0.0166947 	
-139.995 	-0.016233 	
-129.999 	-0.015742 	
-119.999 	-0.0152454 	
-109.998 	-0.0145777 	
-99.987 	-0.0141614 	
-89.9958 	-0.0136774 	
-80.0024 	-0.013166 	
-69.9992 	-0.0126364 	
-59.9973 	-0.0120791 	
-49.9999 	-0.0115293 	
-39.9977 	-0.0109763 	
-30.0038 	-0.0103975 	
-19.9943 	-0.00980665 	
-17.9962 	-0.0096054 	
-15.9877 	-0.00944291 	
-14.001 	-0.0093041 	
-11.9931 	-0.00916795 	
-9.99487 	-0.00903229 	
-8.00461 	-0.00889465 	
-5.99657 	-0.00874972 	
-3.99917 	-0.00858034 	
-1.99672 	-0.00830566 	
 0.00705871 	-0.00730754 	
 2.00675 	-0.00533673 	
 4.00604 	-0.00349064 	
 5.99968 	-0.00234301 	
 7.9998 	-0.00148262 	
 9.9959 	-0.000441342 	
 12.0009 	 0.00190371 	
 14.003 	 0.0022419 	
 15.9961 	 0.0027564 	
 18.0057 	 0.00369211 	
 19.9978 	 0.00437735 	
 29.9979 	 0.00643261 	
 39.9924 	 0.00695535 	
 49.997 	 0.00761708 	
 60.0052 	 0.00825788 	
 69.9914 	 0.00876483 	
 80.007 	 0.00927385 	
 89.9936 	 0.00965182 	
 99.9972 	 0.0100056 	
 110.004 	 0.0103731 	
 120.007 	 0.0107695 	
 130.013 	 0.0111683 	
 140.001 	 0.0115618 	
 149.995 	 0.0119526 	
 159.998 	 0.0123433 	
 170.002 	 0.0127394 	
 179.999 	 0.0131417 	
 189.996 	 0.0135523 	
 199.998 	 0.0139871 	
 249.996 	 0.0160986 	
 300 	 0.0182231 	
 350 	 0.0201754 	
 400 	 0.0219661 	
 450.01 	 0.0235315 	
 500.004 	 0.0248673 	
 550.005 	 0.0260097 	
 599.996 	 0.0270264 	
 649.999 	 0.0279056 	
 699.997 	 0.0286804 	
 750.004 	 0.0293424 	
 799.998 	 0.0299242 	
 849.998 	 0.0304249 	
 900.005 	 0.0308602 	
 950.014 	 0.0312531 	
 999.999 	 0.0316273 	
 2000 	 0.0351152 	
 3000.02 	 0.036188 	
 4000 	 0.0367316 	
 5000.01 	 0.0369473 	
 6000.02 	 0.0371953 	
 7000 	 0.0370703 	
 7999.99 	 0.0371348 	
 9000.01 	 0.0370663 	
 9999.99 	 0.0370549 	
 11000 	 0.0371314 	
 12000 	 0.0372473 	
 13000 	 0.0370473 	
 14000 	 0.0371828 	
 15000 	 0.0371708 	
 16000 	 0.0370076 	
 17000 	 0.0371134 	
 18000 	 0.0372496 	
 19000 	 0.0376306 	

	
	
