Start Time:  05-08-2025 12:26:11          Time Completed:  05-08-2025 13:18:28      Elapsed Time:  00:52:16
Sample ID:     

Experiment:    C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.exp
Data File:     C:\IDEASVSM\LS_QC\F4a.txt
Plot File:     C:\IDEASVSM\LS_QC\F4a.oc2
VSM Exp File:  C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.stp
VSM Data File: C:\IDEASVSM\LS_QC\F4a.dat

***DATA***

Field(G)	 Moment(emu)	
 499.997 	 0.00945201 	
 550.007 	 0.00987186 	
 599.999 	 0.0102314 	
 649.991 	 0.0105374 	
 700.002 	 0.0108039 	
 750.006 	 0.0110369 	
 800.003 	 0.0112406 	
 849.998 	 0.0114149 	
 900.001 	 0.0115749 	
 949.998 	 0.0117175 	
 999.998 	 0.0118456 	
 2000.02 	 0.0131447 	
 3000.01 	 0.0136424 	
 4000.02 	 0.0139162 	
 5000.04 	 0.0140803 	
 5999.99 	 0.0141616 	
 7000.02 	 0.014224 	
 8000 	 0.0142668 	
 8999.99 	 0.0142962 	
 10000 	 0.014313 	
 11000 	 0.0143215 	
 12000 	 0.0143227 	
 13000 	 0.0143288 	
 14000 	 0.0143281 	
 15000 	 0.0143246 	
 16000 	 0.0143181 	
 17000 	 0.0142943 	
 18000 	 0.0142737 	
 19000 	 0.0142233 	

	
	
